benchmark,matrix_size,num_threads,block_size,chunk_size,mflops
dmatdmatadd,20,4,1-2048,5,2560.41
dmatdmatadd,23,4,1-2048,5,2202.95
dmatdmatadd,26,4,1-2048,5,2290.43
dmatdmatadd,30,4,1-2048,5,2276.15
dmatdmatadd,34,4,1-2048,5,2377.05
dmatdmatadd,39,4,1-2048,5,1515.49
dmatdmatadd,45,4,1-2048,5,1502.87
dmatdmatadd,52,4,1-2048,5,1586.26
dmatdmatadd,60,4,1-2048,5,1493.13
dmatdmatadd,69,4,1-2048,5,1534.64
dmatdmatadd,79,4,1-2048,5,1646.1
dmatdmatadd,90,4,1-2048,5,1513.63
dmatdmatadd,103,4,1-2048,5,1471.15
dmatdmatadd,118,4,1-2048,5,1347.58
dmatdmatadd,135,4,1-2048,5,1132.08
dmatdmatadd,155,4,1-2048,5,1073.98
dmatdmatadd,176,4,1-2048,5,1059.6
dmatdmatadd,200,4,1-2048,5,1000.94
dmatdmatadd,230,4,1-2048,5,1209.65
dmatdmatadd,264,4,1-2048,5,1428.48
dmatdmatadd,300,4,1-2048,5,1662.73
dmatdmatadd,345,4,1-2048,5,1900.2
dmatdmatadd,396,4,1-2048,5,2171.26
dmatdmatadd,455,4,1-2048,5,2378.56
dmatdmatadd,523,4,1-2048,5,2577.94
dmatdmatadd,600,4,1-2048,5,2767.8
dmatdmatadd,690,4,1-2048,5,2890.39
dmatdmatadd,793,4,1-2048,5,2875.75
dmatdmatadd,912,4,1-2048,5,2307.44
dmatdmatadd,1048,4,1-2048,5,1320.68
dmatdmatadd,1200,4,1-2048,5,986.4
dmatdmatadd,1380,4,1-2048,5,904.808
dmatdmatadd,1587,4,1-2048,5,879.273
dmatdmatadd,1825,4,1-2048,5,860.692
dmatdmatadd,2100,4,1-2048,5,861.219
dmatdmatadd,2415,4,1-2048,5,865.651
dmatdmatadd,2777,4,1-2048,5,868.172
dmatdmatadd,3193,4,1-2048,5,869.646
dmatdmatadd,3672,4,1-2048,5,872.867
dmatdmatadd,4222,4,1-2048,5,872.588
dmatdmatadd,4855,4,1-2048,5,874.378
dmatdmatadd,5583,4,1-2048,5,875.825
dmatdmatadd,6420,4,1-2048,5,875.951
dmatdmatadd,7000,4,1-2048,5,876.056
dmatdmatadd,1,4,1-2048,10,87.6516
dmatdmatadd,2,4,1-2048,10,283.543
dmatdmatadd,3,4,1-2048,10,543.959
dmatdmatadd,4,4,1-2048,10,835.304
dmatdmatadd,5,4,1-2048,10,935.407
dmatdmatadd,6,4,1-2048,10,1172.71
dmatdmatadd,7,4,1-2048,10,1411.17
dmatdmatadd,8,4,1-2048,10,1662.59
dmatdmatadd,9,4,1-2048,10,1098.73
dmatdmatadd,10,4,1-2048,10,1250.02
dmatdmatadd,11,4,1-2048,10,1866.39
dmatdmatadd,12,4,1-2048,10,2053.28
dmatdmatadd,13,4,1-2048,10,1926.61
dmatdmatadd,14,4,1-2048,10,2087.28
dmatdmatadd,16,4,1-2048,10,1960.76
dmatdmatadd,18,4,1-2048,10,2152.82
dmatdmatadd,20,4,1-2048,10,2153.23
dmatdmatadd,23,4,1-2048,10,2303.82
dmatdmatadd,26,4,1-2048,10,2193.6
dmatdmatadd,30,4,1-2048,10,2297.98
dmatdmatadd,34,4,1-2048,10,2307.02
dmatdmatadd,39,4,1-2048,10,1436.87
dmatdmatadd,45,4,1-2048,10,1510.61
dmatdmatadd,52,4,1-2048,10,1586.93
dmatdmatadd,60,4,1-2048,10,1491.25
dmatdmatadd,69,4,1-2048,10,1526.24
dmatdmatadd,79,4,1-2048,10,1640.81
dmatdmatadd,90,4,1-2048,10,1541.98
dmatdmatadd,103,4,1-2048,10,1480.13
dmatdmatadd,118,4,1-2048,10,1217.13
dmatdmatadd,135,4,1-2048,10,1095.83
dmatdmatadd,155,4,1-2048,10,1084.37
dmatdmatadd,176,4,1-2048,10,1060.15
dmatdmatadd,200,4,1-2048,10,999.637
dmatdmatadd,230,4,1-2048,10,1213.41
dmatdmatadd,264,4,1-2048,10,1439.36
dmatdmatadd,300,4,1-2048,10,1669.04
dmatdmatadd,345,4,1-2048,10,1894.14
dmatdmatadd,396,4,1-2048,10,2154.39
dmatdmatadd,455,4,1-2048,10,2378.09
dmatdmatadd,523,4,1-2048,10,2596.14
dmatdmatadd,600,4,1-2048,10,2764.42
dmatdmatadd,690,4,1-2048,10,2919.57
dmatdmatadd,793,4,1-2048,10,2813.2
dmatdmatadd,912,4,1-2048,10,2284.56
dmatdmatadd,1048,4,1-2048,10,1325.37
dmatdmatadd,1200,4,1-2048,10,1003.22
dmatdmatadd,1380,4,1-2048,10,908.536
dmatdmatadd,1587,4,1-2048,10,883.51
dmatdmatadd,1825,4,1-2048,10,863.667
dmatdmatadd,2100,4,1-2048,10,864.245
dmatdmatadd,2415,4,1-2048,10,864.064
dmatdmatadd,2777,4,1-2048,10,867.675
dmatdmatadd,3193,4,1-2048,10,870.874
dmatdmatadd,3672,4,1-2048,10,872.227
dmatdmatadd,4222,4,1-2048,10,873.194
dmatdmatadd,4855,4,1-2048,10,875.022
dmatdmatadd,5583,4,1-2048,10,875.346
dmatdmatadd,6420,4,1-2048,10,876.023
dmatdmatadd,7000,4,1-2048,10,875.953
dmatdmatadd,1,4,1-2048,15,85.2611
dmatdmatadd,2,4,1-2048,15,283.814
dmatdmatadd,3,4,1-2048,15,498.07
dmatdmatadd,4,4,1-2048,15,774.999
dmatdmatadd,5,4,1-2048,15,932.092
dmatdmatadd,6,4,1-2048,15,1172.35
dmatdmatadd,7,4,1-2048,15,1414.48
dmatdmatadd,8,4,1-2048,15,1661.99
dmatdmatadd,9,4,1-2048,15,1500.95
dmatdmatadd,10,4,1-2048,15,1686.97
dmatdmatadd,11,4,1-2048,15,1874.73
dmatdmatadd,12,4,1-2048,15,2067.06
dmatdmatadd,13,4,1-2048,15,1952.87
dmatdmatadd,14,4,1-2048,15,1687.06
dmatdmatadd,16,4,1-2048,15,1925.16
dmatdmatadd,18,4,1-2048,15,1928.95
dmatdmatadd,20,4,1-2048,15,2171.4
dmatdmatadd,23,4,1-2048,15,2271.29
dmatdmatadd,26,4,1-2048,15,2233.39
dmatdmatadd,30,4,1-2048,15,2305.45
dmatdmatadd,34,4,1-2048,15,2365.79
dmatdmatadd,39,4,1-2048,15,1410.01
dmatdmatadd,45,4,1-2048,15,1514.98
dmatdmatadd,52,4,1-2048,15,1581.38
dmatdmatadd,60,4,1-2048,15,1497.57
dmatdmatadd,69,4,1-2048,15,1519.76
dmatdmatadd,79,4,1-2048,15,1615.37
dmatdmatadd,90,4,1-2048,15,1518.54
dmatdmatadd,103,4,1-2048,15,1465.46
dmatdmatadd,118,4,1-2048,15,1301.65
dmatdmatadd,135,4,1-2048,15,1129.09
dmatdmatadd,155,4,1-2048,15,1067.6
dmatdmatadd,176,4,1-2048,15,1054.32
dmatdmatadd,200,4,1-2048,15,1030.39
dmatdmatadd,230,4,1-2048,15,1174.85
dmatdmatadd,264,4,1-2048,15,1410.62
dmatdmatadd,300,4,1-2048,15,1632.3
dmatdmatadd,345,4,1-2048,15,1862.18
dmatdmatadd,396,4,1-2048,15,2133.72
dmatdmatadd,455,4,1-2048,15,2344.34
dmatdmatadd,523,4,1-2048,15,2557.54
dmatdmatadd,600,4,1-2048,15,2726.84
dmatdmatadd,690,4,1-2048,15,2864.06
dmatdmatadd,793,4,1-2048,15,2874.96
dmatdmatadd,912,4,1-2048,15,2242.01
dmatdmatadd,1048,4,1-2048,15,1356.29
dmatdmatadd,1200,4,1-2048,15,998.863
dmatdmatadd,1380,4,1-2048,15,906.491
dmatdmatadd,1587,4,1-2048,15,885.006
dmatdmatadd,1825,4,1-2048,15,876.425
dmatdmatadd,2100,4,1-2048,15,862.355
dmatdmatadd,2415,4,1-2048,15,864.314
dmatdmatadd,2777,4,1-2048,15,866.086
dmatdmatadd,3193,4,1-2048,15,870.083
dmatdmatadd,3672,4,1-2048,15,871.195
dmatdmatadd,4222,4,1-2048,15,872.273
dmatdmatadd,4855,4,1-2048,15,873.844
dmatdmatadd,5583,4,1-2048,15,874.481
dmatdmatadd,6420,4,1-2048,15,875.43
dmatdmatadd,7000,4,1-2048,15,875.56
dmatdmatadd,1,4,1-2048,20,87.654
dmatdmatadd,2,4,1-2048,20,283.055
dmatdmatadd,3,4,1-2048,20,546.578
dmatdmatadd,4,4,1-2048,20,836.267
dmatdmatadd,5,4,1-2048,20,882.5
dmatdmatadd,6,4,1-2048,20,1172.72
dmatdmatadd,7,4,1-2048,20,1413.78
dmatdmatadd,8,4,1-2048,20,1005.47
dmatdmatadd,9,4,1-2048,20,1495.22
dmatdmatadd,10,4,1-2048,20,1686.22
dmatdmatadd,11,4,1-2048,20,1873.9
dmatdmatadd,12,4,1-2048,20,2061.92
dmatdmatadd,13,4,1-2048,20,1949.31
dmatdmatadd,14,4,1-2048,20,1668.18
dmatdmatadd,16,4,1-2048,20,1899.89
dmatdmatadd,18,4,1-2048,20,2324.56
dmatdmatadd,20,4,1-2048,20,2178.97
dmatdmatadd,23,4,1-2048,20,2324.0
dmatdmatadd,26,4,1-2048,20,2238.52
dmatdmatadd,30,4,1-2048,20,2318.04
dmatdmatadd,34,4,1-2048,20,2342.17
dmatdmatadd,39,4,1-2048,20,1519.34
dmatdmatadd,45,4,1-2048,20,1505.05
dmatdmatadd,52,4,1-2048,20,1589.89
dmatdmatadd,60,4,1-2048,20,1491.45
dmatdmatadd,69,4,1-2048,20,1492.76
dmatdmatadd,79,4,1-2048,20,1615.69
dmatdmatadd,90,4,1-2048,20,1557.3
dmatdmatadd,103,4,1-2048,20,1466.9
dmatdmatadd,118,4,1-2048,20,1305.68
dmatdmatadd,135,4,1-2048,20,1144.11
dmatdmatadd,155,4,1-2048,20,1076.17
dmatdmatadd,176,4,1-2048,20,1055.85
dmatdmatadd,200,4,1-2048,20,1169.7
dmatdmatadd,230,4,1-2048,20,1330.82
dmatdmatadd,264,4,1-2048,20,1470.21
dmatdmatadd,300,4,1-2048,20,1694.06
dmatdmatadd,345,4,1-2048,20,1873.93
dmatdmatadd,396,4,1-2048,20,2139.86
dmatdmatadd,455,4,1-2048,20,2362.02
dmatdmatadd,523,4,1-2048,20,2570.77
dmatdmatadd,600,4,1-2048,20,2746.34
dmatdmatadd,690,4,1-2048,20,2878.99
dmatdmatadd,793,4,1-2048,20,2820.59
dmatdmatadd,912,4,1-2048,20,2282.21
dmatdmatadd,1048,4,1-2048,20,1353.9
dmatdmatadd,1200,4,1-2048,20,996.063
dmatdmatadd,1380,4,1-2048,20,906.807
dmatdmatadd,1587,4,1-2048,20,886.805
dmatdmatadd,1825,4,1-2048,20,862.305
dmatdmatadd,2100,4,1-2048,20,860.771
dmatdmatadd,2415,4,1-2048,20,865.724
dmatdmatadd,2777,4,1-2048,20,867.544
dmatdmatadd,3193,4,1-2048,20,868.781
dmatdmatadd,3672,4,1-2048,20,872.529
dmatdmatadd,4222,4,1-2048,20,872.226
dmatdmatadd,4855,4,1-2048,20,874.47
dmatdmatadd,5583,4,1-2048,20,875.19
dmatdmatadd,6420,4,1-2048,20,875.585
dmatdmatadd,7000,4,1-2048,20,876.158
dmatdmatadd,1,4,1-4096,1,87.6639
dmatdmatadd,2,4,1-4096,1,282.086
dmatdmatadd,3,4,1-4096,1,547.078
dmatdmatadd,4,4,1-4096,1,835.506
dmatdmatadd,5,4,1-4096,1,932.495
dmatdmatadd,6,4,1-4096,1,1171.74
dmatdmatadd,7,4,1-4096,1,1413.74
dmatdmatadd,8,4,1-4096,1,1663.29
dmatdmatadd,9,4,1-4096,1,1500.82
dmatdmatadd,10,4,1-4096,1,1681.33
dmatdmatadd,11,4,1-4096,1,1871.33
dmatdmatadd,12,4,1-4096,1,2058.89
dmatdmatadd,13,4,1-4096,1,1939.03
dmatdmatadd,14,4,1-4096,1,2101.73
dmatdmatadd,16,4,1-4096,1,1821.05
dmatdmatadd,18,4,1-4096,1,2324.09
dmatdmatadd,20,4,1-4096,1,2530.92
dmatdmatadd,23,4,1-4096,1,2274.73
dmatdmatadd,26,4,1-4096,1,2259.37
dmatdmatadd,30,4,1-4096,1,2335.5
dmatdmatadd,34,4,1-4096,1,2367.49
dmatdmatadd,39,4,1-4096,1,1513.94
dmatdmatadd,45,4,1-4096,1,1512.67
dmatdmatadd,52,4,1-4096,1,1597.65
dmatdmatadd,60,4,1-4096,1,1496.89
dmatdmatadd,69,4,1-4096,1,1539.04
dmatdmatadd,79,4,1-4096,1,1650.6
dmatdmatadd,90,4,1-4096,1,1577.36
dmatdmatadd,103,4,1-4096,1,1481.02
dmatdmatadd,118,4,1-4096,1,1328.96
dmatdmatadd,135,4,1-4096,1,1113.28
dmatdmatadd,155,4,1-4096,1,1093.92
dmatdmatadd,176,4,1-4096,1,1059.96
dmatdmatadd,200,4,1-4096,1,993.366
dmatdmatadd,230,4,1-4096,1,1197.46
dmatdmatadd,264,4,1-4096,1,1432.01
dmatdmatadd,300,4,1-4096,1,1650.5
dmatdmatadd,345,4,1-4096,1,1887.95
dmatdmatadd,396,4,1-4096,1,2148.47
dmatdmatadd,455,4,1-4096,1,2377.45
dmatdmatadd,523,4,1-4096,1,2583.53
dmatdmatadd,600,4,1-4096,1,2763.93
dmatdmatadd,690,4,1-4096,1,2904.62
dmatdmatadd,793,4,1-4096,1,2801.9
dmatdmatadd,912,4,1-4096,1,2243.65
dmatdmatadd,1048,4,1-4096,1,1355.43
dmatdmatadd,1200,4,1-4096,1,989.773
dmatdmatadd,1380,4,1-4096,1,901.065
dmatdmatadd,1587,4,1-4096,1,878.374
dmatdmatadd,1825,4,1-4096,1,877.787
dmatdmatadd,2100,4,1-4096,1,863.617
dmatdmatadd,2415,4,1-4096,1,865.972
dmatdmatadd,2777,4,1-4096,1,868.198
dmatdmatadd,3193,4,1-4096,1,870.075
dmatdmatadd,3672,4,1-4096,1,873.238
dmatdmatadd,4222,4,1-4096,1,873.698
dmatdmatadd,4855,4,1-4096,1,875.034
dmatdmatadd,5583,4,1-4096,1,875.969
dmatdmatadd,6420,4,1-4096,1,876.145
dmatdmatadd,7000,4,1-4096,1,876.43
dmatdmatadd,1,4,1-4096,5,87.6756
dmatdmatadd,2,4,1-4096,5,281.681
dmatdmatadd,3,4,1-4096,5,547.29
dmatdmatadd,4,4,1-4096,5,840.742
dmatdmatadd,5,4,1-4096,5,933.701
dmatdmatadd,6,4,1-4096,5,1172.88
dmatdmatadd,7,4,1-4096,5,951.247
dmatdmatadd,8,4,1-4096,5,1662.58
dmatdmatadd,9,4,1-4096,5,1496.41
dmatdmatadd,10,4,1-4096,5,1681.84
dmatdmatadd,11,4,1-4096,5,1866.08
dmatdmatadd,12,4,1-4096,5,2061.8
dmatdmatadd,13,4,1-4096,5,1570.31
dmatdmatadd,14,4,1-4096,5,1604.99
dmatdmatadd,16,4,1-4096,5,1887.5
dmatdmatadd,18,4,1-4096,5,2325.66
dmatdmatadd,20,4,1-4096,5,2145.4
dmatdmatadd,23,4,1-4096,5,2237.03
dmatdmatadd,26,4,1-4096,5,2157.78
dmatdmatadd,30,4,1-4096,5,2311.3
dmatdmatadd,34,4,1-4096,5,2317.23
dmatdmatadd,39,4,1-4096,5,1418.26
dmatdmatadd,45,4,1-4096,5,1499.82
dmatdmatadd,52,4,1-4096,5,1586.69
dmatdmatadd,60,4,1-4096,5,1487.07
dmatdmatadd,69,4,1-4096,5,1520.0
dmatdmatadd,79,4,1-4096,5,1626.76
dmatdmatadd,90,4,1-4096,5,1541.01
dmatdmatadd,103,4,1-4096,5,1471.18
dmatdmatadd,118,4,1-4096,5,1383.03
dmatdmatadd,135,4,1-4096,5,1107.76
dmatdmatadd,155,4,1-4096,5,1063.62
dmatdmatadd,176,4,1-4096,5,1053.61
dmatdmatadd,200,4,1-4096,5,1000.96
dmatdmatadd,230,4,1-4096,5,1204.96
dmatdmatadd,264,4,1-4096,5,1436.58
dmatdmatadd,300,4,1-4096,5,1653.71
dmatdmatadd,345,4,1-4096,5,1896.24
dmatdmatadd,396,4,1-4096,5,2158.59
dmatdmatadd,455,4,1-4096,5,2378.19
dmatdmatadd,523,4,1-4096,5,2583.1
dmatdmatadd,600,4,1-4096,5,2748.99
dmatdmatadd,690,4,1-4096,5,2904.38
dmatdmatadd,793,4,1-4096,5,2892.32
dmatdmatadd,912,4,1-4096,5,2295.43
dmatdmatadd,1048,4,1-4096,5,1336.93
dmatdmatadd,1200,4,1-4096,5,993.235
dmatdmatadd,1380,4,1-4096,5,905.829
dmatdmatadd,1587,4,1-4096,5,881.616
dmatdmatadd,1825,4,1-4096,5,858.523
dmatdmatadd,2100,4,1-4096,5,864.715
dmatdmatadd,2415,4,1-4096,5,864.078
dmatdmatadd,2777,4,1-4096,5,868.607
dmatdmatadd,3193,4,1-4096,5,870.109
dmatdmatadd,3672,4,1-4096,5,873.235
dmatdmatadd,4222,4,1-4096,5,873.309
dmatdmatadd,4855,4,1-4096,5,874.681
dmatdmatadd,5583,4,1-4096,5,875.626
dmatdmatadd,6420,4,1-4096,5,876.055
dmatdmatadd,7000,4,1-4096,5,876.502
dmatdmatadd,1,4,1-4096,10,87.644
dmatdmatadd,2,4,1-4096,10,283.307
dmatdmatadd,3,4,1-4096,10,546.6
dmatdmatadd,4,4,1-4096,10,835.559
dmatdmatadd,5,4,1-4096,10,929.477
dmatdmatadd,6,4,1-4096,10,1173.05
dmatdmatadd,7,4,1-4096,10,1413.68
dmatdmatadd,8,4,1-4096,10,1662.67
dmatdmatadd,9,4,1-4096,10,1486.08
dmatdmatadd,10,4,1-4096,10,1691.61
dmatdmatadd,11,4,1-4096,10,1819.26
dmatdmatadd,12,4,1-4096,10,1638.51
dmatdmatadd,13,4,1-4096,10,1380.28
dmatdmatadd,14,4,1-4096,10,1632.53
dmatdmatadd,16,4,1-4096,10,2161.02
dmatdmatadd,18,4,1-4096,10,1938.33
dmatdmatadd,20,4,1-4096,10,2586.88
dmatdmatadd,23,4,1-4096,10,2324.23
dmatdmatadd,26,4,1-4096,10,2214.11
dmatdmatadd,30,4,1-4096,10,2278.77
dmatdmatadd,34,4,1-4096,10,2348.69
dmatdmatadd,39,4,1-4096,10,1409.42
dmatdmatadd,45,4,1-4096,10,1505.67
dmatdmatadd,52,4,1-4096,10,1586.49
dmatdmatadd,60,4,1-4096,10,1481.57
dmatdmatadd,69,4,1-4096,10,1522.97
dmatdmatadd,79,4,1-4096,10,1599.9
dmatdmatadd,90,4,1-4096,10,1514.36
dmatdmatadd,103,4,1-4096,10,1468.84
dmatdmatadd,118,4,1-4096,10,1341.09
dmatdmatadd,135,4,1-4096,10,1111.97
dmatdmatadd,155,4,1-4096,10,1067.7
dmatdmatadd,176,4,1-4096,10,1056.18
dmatdmatadd,200,4,1-4096,10,1001.52
dmatdmatadd,230,4,1-4096,10,1214.9
dmatdmatadd,264,4,1-4096,10,1436.91
dmatdmatadd,300,4,1-4096,10,1663.66
dmatdmatadd,345,4,1-4096,10,1892.79
dmatdmatadd,396,4,1-4096,10,2165.55
dmatdmatadd,455,4,1-4096,10,2383.62
dmatdmatadd,523,4,1-4096,10,2594.42
dmatdmatadd,600,4,1-4096,10,2777.78
dmatdmatadd,690,4,1-4096,10,2921.13
dmatdmatadd,793,4,1-4096,10,2849.79
dmatdmatadd,912,4,1-4096,10,2279.48
dmatdmatadd,1048,4,1-4096,10,1313.19
dmatdmatadd,1200,4,1-4096,10,990.531
dmatdmatadd,1380,4,1-4096,10,905.033
dmatdmatadd,1587,4,1-4096,10,878.615
dmatdmatadd,1825,4,1-4096,10,870.157
dmatdmatadd,2100,4,1-4096,10,863.35
dmatdmatadd,2415,4,1-4096,10,865.944
dmatdmatadd,2777,4,1-4096,10,868.545
dmatdmatadd,3193,4,1-4096,10,870.139
dmatdmatadd,3672,4,1-4096,10,803.971
dmatdmatadd,4222,4,1-4096,10,873.257
dmatdmatadd,4855,4,1-4096,10,874.627
dmatdmatadd,5583,4,1-4096,10,875.422
dmatdmatadd,6420,4,1-4096,10,876.28
dmatdmatadd,7000,4,1-4096,10,876.357
dmatdmatadd,1,4,1-4096,15,87.651
dmatdmatadd,2,4,1-4096,15,282.202
dmatdmatadd,3,4,1-4096,15,545.412
dmatdmatadd,4,4,1-4096,15,835.239
dmatdmatadd,5,4,1-4096,15,930.679
dmatdmatadd,6,4,1-4096,15,1174.89
dmatdmatadd,7,4,1-4096,15,1414.17
dmatdmatadd,8,4,1-4096,15,1017.39
dmatdmatadd,9,4,1-4096,15,1494.51
dmatdmatadd,10,4,1-4096,15,1681.96
dmatdmatadd,11,4,1-4096,15,1703.91
dmatdmatadd,12,4,1-4096,15,1590.86
dmatdmatadd,13,4,1-4096,15,1938.92
dmatdmatadd,14,4,1-4096,15,2101.32
dmatdmatadd,16,4,1-4096,15,2197.21
dmatdmatadd,18,4,1-4096,15,1876.24
dmatdmatadd,20,4,1-4096,15,2090.87
dmatdmatadd,23,4,1-4096,15,2237.48
dmatdmatadd,26,4,1-4096,15,2181.64
dmatdmatadd,30,4,1-4096,15,2365.66
dmatdmatadd,34,4,1-4096,15,2357.68
dmatdmatadd,39,4,1-4096,15,1375.99
dmatdmatadd,45,4,1-4096,15,1503.58
dmatdmatadd,52,4,1-4096,15,1570.32
dmatdmatadd,60,4,1-4096,15,1478.22
dmatdmatadd,69,4,1-4096,15,1507.44
dmatdmatadd,79,4,1-4096,15,1607.45
dmatdmatadd,90,4,1-4096,15,1536.0
dmatdmatadd,103,4,1-4096,15,1486.86
dmatdmatadd,118,4,1-4096,15,1389.75
dmatdmatadd,135,4,1-4096,15,1124.27
dmatdmatadd,155,4,1-4096,15,1072.34
dmatdmatadd,176,4,1-4096,15,1061.22
dmatdmatadd,200,4,1-4096,15,1047.49
dmatdmatadd,230,4,1-4096,15,1206.91
dmatdmatadd,264,4,1-4096,15,1423.87
dmatdmatadd,300,4,1-4096,15,1657.35
dmatdmatadd,345,4,1-4096,15,1894.47
dmatdmatadd,396,4,1-4096,15,2172.45
dmatdmatadd,455,4,1-4096,15,2386.42
dmatdmatadd,523,4,1-4096,15,2591.96
dmatdmatadd,600,4,1-4096,15,2783.46
dmatdmatadd,690,4,1-4096,15,2885.59
dmatdmatadd,793,4,1-4096,15,2823.26
dmatdmatadd,912,4,1-4096,15,2293.6
dmatdmatadd,1048,4,1-4096,15,1333.76
dmatdmatadd,1200,4,1-4096,15,994.458
dmatdmatadd,1380,4,1-4096,15,908.316
dmatdmatadd,1587,4,1-4096,15,885.556
dmatdmatadd,1825,4,1-4096,15,868.583
dmatdmatadd,2100,4,1-4096,15,863.017
dmatdmatadd,2415,4,1-4096,15,866.025
dmatdmatadd,2777,4,1-4096,15,868.301
dmatdmatadd,3193,4,1-4096,15,869.371
dmatdmatadd,3672,4,1-4096,15,872.835
dmatdmatadd,4222,4,1-4096,15,873.384
dmatdmatadd,4855,4,1-4096,15,874.85
dmatdmatadd,5583,4,1-4096,15,875.858
dmatdmatadd,6420,4,1-4096,15,876.174
dmatdmatadd,7000,4,1-4096,15,876.692
dmatdmatadd,1,4,1-4096,20,87.6117
dmatdmatadd,2,4,1-4096,20,283.477
dmatdmatadd,3,4,1-4096,20,547.321
dmatdmatadd,4,4,1-4096,20,836.658
dmatdmatadd,5,4,1-4096,20,933.285
dmatdmatadd,6,4,1-4096,20,1171.15
dmatdmatadd,7,4,1-4096,20,1410.74
dmatdmatadd,8,4,1-4096,20,1630.31
dmatdmatadd,9,4,1-4096,20,1495.04
dmatdmatadd,10,4,1-4096,20,1675.61
dmatdmatadd,11,4,1-4096,20,1864.37
dmatdmatadd,12,4,1-4096,20,2052.43
dmatdmatadd,13,4,1-4096,20,1921.7
dmatdmatadd,14,4,1-4096,20,2085.87
dmatdmatadd,16,4,1-4096,20,1900.53
dmatdmatadd,18,4,1-4096,20,2178.13
dmatdmatadd,20,4,1-4096,20,2555.96
dmatdmatadd,23,4,1-4096,20,2238.97
dmatdmatadd,26,4,1-4096,20,2169.66
dmatdmatadd,30,4,1-4096,20,2340.49
dmatdmatadd,34,4,1-4096,20,2342.86
dmatdmatadd,39,4,1-4096,20,1470.37
dmatdmatadd,45,4,1-4096,20,1514.95
dmatdmatadd,52,4,1-4096,20,1588.63
dmatdmatadd,60,4,1-4096,20,1481.32
dmatdmatadd,69,4,1-4096,20,1541.05
dmatdmatadd,79,4,1-4096,20,1629.75
dmatdmatadd,90,4,1-4096,20,1529.22
dmatdmatadd,103,4,1-4096,20,1492.4
dmatdmatadd,118,4,1-4096,20,1340.5
dmatdmatadd,135,4,1-4096,20,1161.26
dmatdmatadd,155,4,1-4096,20,1070.26
dmatdmatadd,176,4,1-4096,20,1063.52
dmatdmatadd,200,4,1-4096,20,1197.54
dmatdmatadd,230,4,1-4096,20,1347.31
dmatdmatadd,264,4,1-4096,20,1485.75
dmatdmatadd,300,4,1-4096,20,1717.91
dmatdmatadd,345,4,1-4096,20,1898.67
dmatdmatadd,396,4,1-4096,20,2168.13
dmatdmatadd,455,4,1-4096,20,2383.8
dmatdmatadd,523,4,1-4096,20,2594.74
dmatdmatadd,600,4,1-4096,20,2776.24
dmatdmatadd,690,4,1-4096,20,2894.84
dmatdmatadd,793,4,1-4096,20,2841.22
dmatdmatadd,912,4,1-4096,20,2290.64
dmatdmatadd,1048,4,1-4096,20,1331.92
dmatdmatadd,1200,4,1-4096,20,1003.93
dmatdmatadd,1380,4,1-4096,20,907.099
dmatdmatadd,1587,4,1-4096,20,885.439
dmatdmatadd,1825,4,1-4096,20,870.813
dmatdmatadd,2100,4,1-4096,20,860.979
dmatdmatadd,2415,4,1-4096,20,866.329
dmatdmatadd,2777,4,1-4096,20,868.388
dmatdmatadd,3193,4,1-4096,20,869.367
dmatdmatadd,3672,4,1-4096,20,872.81
dmatdmatadd,4222,4,1-4096,20,872.917
dmatdmatadd,4855,4,1-4096,20,874.462
dmatdmatadd,5583,4,1-4096,20,875.547
dmatdmatadd,6420,4,1-4096,20,876.249
dmatdmatadd,7000,4,1-4096,20,876.548
dmatdmatadd,1,4,1-512,1,87.6239
dmatdmatadd,2,4,1-512,1,280.732
dmatdmatadd,3,4,1-512,1,529.485
dmatdmatadd,4,4,1-512,1,840.049
dmatdmatadd,5,4,1-512,1,928.514
dmatdmatadd,6,4,1-512,1,649.498
dmatdmatadd,7,4,1-512,1,1413.51
dmatdmatadd,8,4,1-512,1,1657.03
dmatdmatadd,9,4,1-512,1,1495.43
dmatdmatadd,10,4,1-512,1,1681.49
dmatdmatadd,11,4,1-512,1,1834.4
dmatdmatadd,12,4,1-512,1,2031.34
dmatdmatadd,13,4,1-512,1,1924.68
dmatdmatadd,14,4,1-512,1,1769.28
dmatdmatadd,16,4,1-512,1,1920.11
dmatdmatadd,18,4,1-512,1,1872.17
dmatdmatadd,20,4,1-512,1,2117.08
dmatdmatadd,23,4,1-512,1,2223.28
dmatdmatadd,26,4,1-512,1,2167.21
dmatdmatadd,30,4,1-512,1,2341.62
dmatdmatadd,34,4,1-512,1,2337.48
dmatdmatadd,39,4,1-512,1,1475.68
dmatdmatadd,45,4,1-512,1,1512.69
dmatdmatadd,52,4,1-512,1,1589.01
dmatdmatadd,60,4,1-512,1,1477.19
dmatdmatadd,69,4,1-512,1,1528.26
dmatdmatadd,79,4,1-512,1,1651.35
dmatdmatadd,90,4,1-512,1,1500.87
dmatdmatadd,103,4,1-512,1,1473.07
dmatdmatadd,118,4,1-512,1,1363.74
dmatdmatadd,135,4,1-512,1,1128.13
dmatdmatadd,155,4,1-512,1,1067.38
dmatdmatadd,176,4,1-512,1,1059.11
dmatdmatadd,200,4,1-512,1,988.868
dmatdmatadd,230,4,1-512,1,1192.12
dmatdmatadd,264,4,1-512,1,1408.29
dmatdmatadd,300,4,1-512,1,1657.7
