runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,num_elements_uncomplete,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,60,15168,5700,95.0,15360,1425.0,31.666666666666668,32768,262144,20971520,8,512,8,5760.0,4,965.9502535619416,95.0,1490.76
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,60,15136,7590,126.5,15360,1897.5,42.166666666666664,32768,262144,20971520,8,512,8,5760.0,4,1689.9158769034182,127.0,1126.92
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,60,15256,9925,165.41666666666666,15360,2481.25,55.138888888888886,32768,262144,20971520,8,512,8,5760.0,4,2607.9039300406844,166.0,966.962
openmp,marvin,dmatdmatadd,200,4,4,64,256,32,70,14112,200,2.857142857142857,17920,50.0,0.9523809523809523,32768,262144,20971520,8,512,8,6720.0,4,24.979080020482847,3.0,1601.34
openmp,marvin,dmatdmatadd,230,4,4,64,256,152,70,16152,232,3.3142857142857145,17920,58.0,1.1047619047619048,32768,262144,20971520,8,512,8,6720.0,4,31.63066218471592,4.0,1701.64
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,70,14784,330,4.714285714285714,17920,82.5,1.5714285714285714,32768,262144,20971520,8,512,8,6720.0,4,35.45841664250065,5.0,1965.57
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,70,16800,375,5.357142857142857,17920,93.75,1.7857142857142858,32768,262144,20971520,8,512,8,6720.0,4,44.70827848289908,6.0,2013.05
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,70,16204,522,7.457142857142857,17920,130.5,2.4857142857142858,32768,262144,20971520,8,512,8,6720.0,4,57.61370123691722,8.0,2102.0
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,70,15840,693,9.9,17920,173.25,3.3,32768,262144,20971520,8,512,8,6720.0,4,59.45111895455562,10.0,2637.73
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,70,16096,912,13.028571428571428,17920,228.0,4.3428571428571425,32768,262144,20971520,8,512,8,6720.0,4,82.48842624732723,14.0,2520.79
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,70,16436,1179,16.84285714285714,17920,294.75,5.614285714285714,32768,262144,20971520,8,512,8,6720.0,4,100.16890844286844,17.0,2741.13
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,70,16800,1500,21.428571428571427,17920,375.0,7.142857142857143,32768,262144,20971520,8,512,8,6720.0,4,128.4329045101355,22.0,2803.02
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,70,17584,1903,27.185714285714287,17920,475.75,9.061904761904762,32768,262144,20971520,8,512,8,6720.0,4,170.4991810866624,28.0,2808.6
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,70,17140,2587,36.957142857142856,17920,646.75,12.31904761904762,32768,262144,20971520,8,512,8,6720.0,4,243.54671320177428,37.0,2601.62
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,70,17152,3420,48.857142857142854,17920,855.0,16.285714285714285,32768,262144,20971520,8,512,8,6720.0,4,342.8627961811796,49.0,2425.88
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,70,17280,4454,63.628571428571426,17920,1113.5,21.20952380952381,32768,262144,20971520,8,512,8,6720.0,4,556.0160177389878,64.0,1975.31
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,70,17728,5700,81.42857142857143,17920,1425.0,27.142857142857142,32768,262144,20971520,8,512,8,6720.0,4,928.7626173046534,82.0,1550.45
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,70,17584,7590,108.42857142857143,17920,1897.5,36.142857142857146,32768,262144,20971520,8,512,8,6720.0,4,1679.9280182071595,109.0,1133.62
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,70,17816,9925,141.78571428571428,17920,2481.25,47.26190476190476,32768,262144,20971520,8,512,8,6720.0,4,2504.7119586809695,142.0,1006.8
openmp,marvin,dmatdmatadd,200,4,4,64,256,32,80,16000,200,2.5,20480,50.0,0.8333333333333334,32768,262144,20971520,8,512,8,7680.0,4,30.39005637355457,3.0,1316.22
openmp,marvin,dmatdmatadd,230,4,4,64,256,152,80,18400,232,2.9,20480,58.0,0.9666666666666667,32768,262144,20971520,8,512,8,7680.0,4,32.312559658528095,3.0,1665.73
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,80,16896,330,4.125,20480,82.5,1.375,32768,262144,20971520,8,512,8,7680.0,4,34.58995890655708,5.0,2014.92
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,80,19200,375,4.6875,20480,93.75,1.5625,32768,262144,20971520,8,512,8,7680.0,4,42.14785467419708,5.0,2135.34
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,80,18452,522,6.525,20480,130.5,2.175,32768,262144,20971520,8,512,8,7680.0,4,55.57549252210785,7.0,2179.09
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,80,18192,693,8.6625,20480,173.25,2.8875,32768,262144,20971520,8,512,8,7680.0,4,64.2880861897207,9.0,2439.27
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,80,18200,912,11.4,20480,228.0,3.8,32768,262144,20971520,8,512,8,7680.0,4,80.83629111576754,12.0,2572.31
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,80,18784,1179,14.7375,20480,294.75,4.9125,32768,262144,20971520,8,512,8,7680.0,4,102.5114896826197,15.0,2678.49
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,80,19200,1500,18.75,20480,375.0,6.25,32768,262144,20971520,8,512,8,7680.0,4,120.71827372868567,19.0,2982.15
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,80,20088,1903,23.7875,20480,475.75,7.929166666666666,32768,262144,20971520,8,512,8,7680.0,4,163.145827016309,24.0,2935.19
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,80,19544,2587,32.3375,20480,646.75,10.779166666666667,32768,262144,20971520,8,512,8,7680.0,4,245.3717078384522,33.0,2582.27
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,80,19520,3420,42.75,20480,855.0,14.25,32768,262144,20971520,8,512,8,7680.0,4,332.5087350384981,43.0,2501.42
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,80,19840,4454,55.675,20480,1113.5,18.558333333333334,32768,262144,20971520,8,512,8,7680.0,4,554.6513683168616,56.0,1980.17
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,80,20224,5700,71.25,20480,1425.0,23.75,32768,262144,20971520,8,512,8,7680.0,4,919.6048253708753,72.0,1565.89
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,80,20144,7590,94.875,20480,1897.5,31.625,32768,262144,20971520,8,512,8,7680.0,4,1658.220573637741,95.0,1148.46
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,80,20324,9925,124.0625,20480,2481.25,41.354166666666664,32768,262144,20971520,8,512,8,7680.0,4,2586.0009516465125,125.0,975.152
openmp,marvin,dmatdmatadd,200,4,4,64,256,32,90,18112,200,2.2222222222222223,23040,50.0,0.7407407407407407,32768,262144,20971520,8,512,8,8640.0,4,31.934342990810894,3.0,1252.57
openmp,marvin,dmatdmatadd,230,4,4,64,256,152,90,20752,232,2.577777777777778,23040,58.0,0.8592592592592593,32768,262144,20971520,8,512,8,8640.0,4,37.574259844883315,3.0,1432.47
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,90,19008,330,3.6666666666666665,23040,82.5,1.2222222222222223,32768,262144,20971520,8,512,8,8640.0,4,35.72962858534335,4.0,1950.65
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,90,21600,375,4.166666666666667,23040,93.75,1.3888888888888888,32768,262144,20971520,8,512,8,8640.0,4,40.801708231517964,5.0,2205.79
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,90,20700,522,5.8,23040,130.5,1.9333333333333333,32768,262144,20971520,8,512,8,8640.0,4,51.16198507015001,6.0,2367.07
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,90,20544,693,7.7,23040,173.25,2.566666666666667,32768,262144,20971520,8,512,8,8640.0,4,65.35334297419055,8.0,2399.51
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,90,20532,912,10.133333333333333,23040,228.0,3.3777777777777778,32768,262144,20971520,8,512,8,8640.0,4,80.31052662070563,11.0,2589.15
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,90,20920,1179,13.1,23040,294.75,4.366666666666666,32768,262144,20971520,8,512,8,8640.0,4,99.16607978041425,14.0,2768.85
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,90,21600,1500,16.666666666666668,23040,375.0,5.555555555555555,32768,262144,20971520,8,512,8,8640.0,4,122.08604353045709,17.0,2948.74
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,90,22592,1903,21.144444444444446,23040,475.75,7.048148148148148,32768,262144,20971520,8,512,8,8640.0,4,169.18119894858822,22.0,2830.48
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,90,22104,2587,28.744444444444444,23040,646.75,9.58148148148148,32768,262144,20971520,8,512,8,8640.0,4,231.49764525781595,29.0,2737.03
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,90,21888,3420,38.0,23040,855.0,12.666666666666666,32768,262144,20971520,8,512,8,8640.0,4,315.91973472806205,38.0,2632.77
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,90,22240,4454,49.48888888888889,23040,1113.5,16.496296296296297,32768,262144,20971520,8,512,8,8640.0,4,526.093329373557,50.0,2087.66
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,90,22784,5700,63.333333333333336,23040,1425.0,21.11111111111111,32768,262144,20971520,8,512,8,8640.0,4,887.4536243852535,64.0,1622.62
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,90,22592,7590,84.33333333333333,23040,1897.5,28.11111111111111,32768,262144,20971520,8,512,8,8640.0,4,1612.1495327102805,85.0,1181.28
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,90,22884,9925,110.27777777777777,23040,2481.25,36.75925925925926,32768,262144,20971520,8,512,8,8640.0,4,2527.5979167752516,111.0,997.684
openmp,marvin,dmatdmatadd,200,4,4,64,256,32,100,20000,200,2.0,25600,50.0,0.6666666666666666,32768,262144,20971520,8,512,8,9600.0,4,35.39102660520425,2.0,1130.23
openmp,marvin,dmatdmatadd,230,4,4,64,256,152,100,23000,232,2.32,25600,58.0,0.7733333333333333,32768,262144,20971520,8,512,8,9600.0,4,41.85153218720598,3.0,1286.07
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,100,21120,330,3.3,25600,82.5,1.1,32768,262144,20971520,8,512,8,9600.0,4,38.555496548061605,4.0,1807.68
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,100,24000,375,3.75,25600,93.75,1.25,32768,262144,20971520,8,512,8,9600.0,4,43.0987008136077,4.0,2088.23
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,100,23104,522,5.22,25600,130.5,1.74,32768,262144,20971520,8,512,8,9600.0,4,57.85121598188567,6.0,2093.37
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,100,22688,693,6.93,25600,173.25,2.31,32768,262144,20971520,8,512,8,9600.0,4,67.40106850739917,7.0,2326.61
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,100,22864,912,9.12,25600,228.0,3.04,32768,262144,20971520,8,512,8,9600.0,4,86.56029239741737,10.0,2402.21
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,100,23268,1179,11.79,25600,294.75,3.93,32768,262144,20971520,8,512,8,9600.0,4,98.23265931109489,12.0,2795.16
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,100,24000,1500,15.0,25600,375.0,5.0,32768,262144,20971520,8,512,8,9600.0,4,126.9080269327035,15.0,2836.7
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,100,25096,1903,19.03,25600,475.75,6.343333333333334,32768,262144,20971520,8,512,8,9600.0,4,162.47217849193854,20.0,2947.36
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,100,24508,2587,25.87,25600,646.75,8.623333333333333,32768,262144,20971520,8,512,8,9600.0,4,231.0434982369522,26.0,2742.41
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,100,24448,3420,34.2,25600,855.0,11.4,32768,262144,20971520,8,512,8,9600.0,4,327.42475179706014,35.0,2540.26
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,100,24800,4454,44.54,25600,1113.5,14.846666666666666,32768,262144,20971520,8,512,8,9600.0,4,522.1316852864273,45.0,2103.5
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,100,25280,5700,57.0,25600,1425.0,19.0,32768,262144,20971520,8,512,8,9600.0,4,944.0270621091137,57.0,1525.38
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,100,25152,7590,75.9,25600,1897.5,25.3,32768,262144,20971520,8,512,8,9600.0,4,1594.227163139566,76.0,1194.56
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,100,25392,9925,99.25,25600,2481.25,33.083333333333336,32768,262144,20971520,8,512,8,9600.0,4,2532.687743740704,100.0,995.679
openmp,marvin,dmatdmatadd,200,4,4,64,256,32,200,40000,200,1.0,51200,50.0,0.3333333333333333,32768,262144,20971520,8,512,8,19200.0,4,46.16671956603284,1.0,866.425
openmp,marvin,dmatdmatadd,230,4,4,64,256,152,200,46000,232,1.16,51200,58.0,0.38666666666666666,32768,262144,20971520,8,512,8,19200.0,4,52.65557283870904,2.0,1022.19
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,200,42240,330,1.65,51200,82.5,0.55,32768,262144,20971520,8,512,8,19200.0,4,54.086605618500705,2.0,1288.6
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,200,48000,375,1.875,51200,93.75,0.625,32768,262144,20971520,8,512,8,19200.0,4,71.20534831282883,2.0,1263.95
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,200,46052,522,2.61,51200,130.5,0.87,32768,262144,20971520,8,512,8,19200.0,4,70.17267354270483,3.0,1725.8
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,200,45376,693,3.465,51200,173.25,1.155,32768,262144,20971520,8,512,8,19200.0,4,72.9610898381341,4.0,2149.31
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,200,45500,912,4.56,51200,228.0,1.52,32768,262144,20971520,8,512,8,19200.0,4,86.88363619650102,5.0,2393.27
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,200,46536,1179,5.895,51200,294.75,1.965,32768,262144,20971520,8,512,8,19200.0,4,119.56125110492786,6.0,2296.53
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,200,48000,1500,7.5,51200,375.0,2.5,32768,262144,20971520,8,512,8,19200.0,4,136.18927282494383,8.0,2643.38
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,200,50192,1903,9.515,51200,475.75,3.171666666666667,32768,262144,20971520,8,512,8,19200.0,4,184.59379758302333,10.0,2594.15
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,200,48860,2587,12.935,51200,646.75,4.3116666666666665,32768,262144,20971520,8,512,8,19200.0,4,236.3542090204753,13.0,2680.79
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,200,48704,3420,17.1,51200,855.0,5.7,32768,262144,20971520,8,512,8,19200.0,4,334.10753379260484,18.0,2489.45
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,200,49440,4454,22.27,51200,1113.5,7.423333333333333,32768,262144,20971520,8,512,8,19200.0,4,511.8413265044576,23.0,2145.79
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,200,50560,5700,28.5,51200,1425.0,9.5,32768,262144,20971520,8,512,8,19200.0,4,865.3378122577506,29.0,1664.09
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,200,50192,7590,37.95,51200,1897.5,12.65,32768,262144,20971520,8,512,8,19200.0,4,1477.6077713292575,38.0,1288.84
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,200,50784,9925,49.625,51200,2481.25,16.541666666666668,32768,262144,20971520,8,512,8,19200.0,4,2334.753585349369,50.0,1080.09
openmp,marvin,dmatdmatadd,230,4,4,64,256,152,232,53360,232,1.0,59392,58.0,0.3333333333333333,32768,262144,20971520,8,512,8,22272.0,4,62.72213896664157,1.0,858.134
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,300,63360,330,1.1,76800,82.5,0.36666666666666664,32768,262144,20971520,8,512,8,28800.0,4,71.27276743394108,2.0,977.877
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,300,72000,375,1.25,76800,93.75,0.4166666666666667,32768,262144,20971520,8,512,8,28800.0,4,78.89615512737346,2.0,1140.74
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,300,69000,522,1.74,76800,130.5,0.58,32768,262144,20971520,8,512,8,28800.0,4,87.10763299479241,2.0,1390.28
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,300,68064,693,2.31,76800,173.25,0.77,32768,262144,20971520,8,512,8,28800.0,4,95.57172633195597,3.0,1640.82
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,300,68364,912,3.04,76800,228.0,1.0133333333333334,32768,262144,20971520,8,512,8,28800.0,4,107.32457611809336,4.0,1937.45
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,300,69804,1179,3.93,76800,294.75,1.31,32768,262144,20971520,8,512,8,28800.0,4,109.8031688141341,4.0,2500.62
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,300,72000,1500,5.0,76800,375.0,1.6666666666666667,32768,262144,20971520,8,512,8,28800.0,4,177.89901266047974,5.0,2023.62
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,300,75288,1903,6.343333333333334,76800,475.75,2.1144444444444446,32768,262144,20971520,8,512,8,28800.0,4,194.16291610915135,7.0,2466.3
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,300,73212,2587,8.623333333333333,76800,646.75,2.8744444444444444,32768,262144,20971520,8,512,8,28800.0,4,237.69929697406232,9.0,2665.62
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,300,72960,3420,11.4,76800,855.0,3.8,32768,262144,20971520,8,512,8,28800.0,4,330.5542860095143,12.0,2516.21
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,300,74080,4454,14.846666666666666,76800,1113.5,4.948888888888889,32768,262144,20971520,8,512,8,28800.0,4,539.8318039055704,15.0,2034.53
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,300,75840,5700,19.0,76800,1425.0,6.333333333333333,32768,262144,20971520,8,512,8,28800.0,4,882.1043088345197,19.0,1632.46
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,300,75344,7590,25.3,76800,1897.5,8.433333333333334,32768,262144,20971520,8,512,8,28800.0,4,1401.2935696783736,26.0,1359.03
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,300,76176,9925,33.083333333333336,76800,2481.25,11.027777777777779,32768,262144,20971520,8,512,8,28800.0,4,2452.5335045029274,34.0,1028.22
openmp,marvin,dmatdmatadd,264,4,4,64,256,32,330,69696,330,1.0,84480,82.5,0.3333333333333333,32768,262144,20971520,8,512,8,31680.0,4,78.74862718689693,1.0,885.044
openmp,marvin,dmatdmatadd,300,4,4,64,256,176,375,90000,375,1.0,96000,93.75,0.3333333333333333,32768,262144,20971520,8,512,8,36000.0,4,100.8192121090595,1.0,892.687
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,400,92104,522,1.305,102400,130.5,0.435,32768,262144,20971520,8,512,8,38400.0,4,110.07953460891696,2.0,1100.15
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,400,90544,693,1.7325,102400,173.25,0.5775,32768,262144,20971520,8,512,8,38400.0,4,111.76634095234023,2.0,1403.07
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,400,91000,912,2.28,102400,228.0,0.76,32768,262144,20971520,8,512,8,38400.0,4,133.8491544953042,3.0,1553.51
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,400,93072,1179,2.9475,102400,294.75,0.9825,32768,262144,20971520,8,512,8,38400.0,4,140.25223090007304,3.0,1957.73
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,400,96000,1500,3.75,102400,375.0,1.25,32768,262144,20971520,8,512,8,38400.0,4,149.1498458784926,4.0,2413.68
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,400,100384,1903,4.7575,102400,475.75,1.5858333333333334,32768,262144,20971520,8,512,8,38400.0,4,195.74791626640723,5.0,2446.33
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,400,97720,2587,6.4675,102400,646.75,2.1558333333333333,32768,262144,20971520,8,512,8,38400.0,4,251.8176434819587,7.0,2516.17
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,400,97408,3420,8.55,102400,855.0,2.85,32768,262144,20971520,8,512,8,38400.0,4,339.3612984564917,9.0,2450.91
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,400,98720,4454,11.135,102400,1113.5,3.7116666666666664,32768,262144,20971520,8,512,8,38400.0,4,498.7960452516225,12.0,2201.91
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,400,101056,5700,14.25,102400,1425.0,4.75,32768,262144,20971520,8,512,8,38400.0,4,906.344410876133,15.0,1588.8
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,400,100384,7590,18.975,102400,1897.5,6.325,32768,262144,20971520,8,512,8,38400.0,4,1397.9607566781915,19.0,1362.27
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,400,101568,9925,24.8125,102400,2481.25,8.270833333333334,32768,262144,20971520,8,512,8,38400.0,4,2330.3521758014285,25.0,1082.13
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,500,115052,522,1.044,128000,130.5,0.348,32768,262144,20971520,8,512,8,48000.0,4,134.1829459219593,2.0,902.529
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,500,113232,693,1.386,128000,173.25,0.462,32768,262144,20971520,8,512,8,48000.0,4,124.61736518380775,2.0,1258.38
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,500,113864,912,1.824,128000,228.0,0.608,32768,262144,20971520,8,512,8,48000.0,4,147.27701558925398,2.0,1411.87
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,500,116340,1179,2.358,128000,294.75,0.786,32768,262144,20971520,8,512,8,48000.0,4,155.15047408093844,3.0,1769.74
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,500,120000,1500,3.0,128000,375.0,1.0,32768,262144,20971520,8,512,8,48000.0,4,181.3702522557925,3.0,1984.89
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,500,125480,1903,3.806,128000,475.75,1.2686666666666666,32768,262144,20971520,8,512,8,48000.0,4,181.14635032078442,4.0,2643.52
openmp,marvin,dmatdmatadd,793,4,4,64,256,100,500,122072,2587,5.174,128000,646.75,1.7246666666666666,32768,262144,20971520,8,512,8,48000.0,4,285.2442927821871,6.0,2221.31
openmp,marvin,dmatdmatadd,912,4,4,64,256,64,500,121664,3420,6.84,128000,855.0,2.28,32768,262144,20971520,8,512,8,48000.0,4,341.28151260504205,7.0,2437.12
openmp,marvin,dmatdmatadd,1048,4,4,64,256,96,500,123360,4454,8.908,128000,1113.5,2.969333333333333,32768,262144,20971520,8,512,8,48000.0,4,581.6148318390993,9.0,1888.37
openmp,marvin,dmatdmatadd,1200,4,4,64,256,192,500,126336,5700,11.4,128000,1425.0,3.8,32768,262144,20971520,8,512,8,48000.0,4,889.2237200427321,12.0,1619.39
openmp,marvin,dmatdmatadd,1380,4,4,64,256,144,500,125536,7590,15.18,128000,1897.5,5.06,32768,262144,20971520,8,512,8,48000.0,4,1555.0184538001763,16.0,1224.68
openmp,marvin,dmatdmatadd,1587,4,4,64,256,204,500,126960,9925,19.85,128000,2481.25,6.616666666666666,32768,262144,20971520,8,512,8,48000.0,4,2451.436792782984,20.0,1028.68
openmp,marvin,dmatdmatadd,345,4,4,64,256,100,522,120060,522,1.0,133632,130.5,0.3333333333333333,32768,262144,20971520,8,512,8,50112.0,4,139.59954352111214,1.0,867.51
openmp,marvin,dmatdmatadd,396,4,4,64,256,48,600,135920,693,1.155,153600,173.25,0.385,32768,262144,20971520,8,512,8,57600.0,4,154.3039319872476,2.0,1016.28
openmp,marvin,dmatdmatadd,455,4,4,64,256,28,600,136500,912,1.52,153600,228.0,0.5066666666666667,32768,262144,20971520,8,512,8,57600.0,4,170.41839118141212,2.0,1220.15
openmp,marvin,dmatdmatadd,523,4,4,64,256,44,600,139608,1179,1.965,153600,294.75,0.655,32768,262144,20971520,8,512,8,57600.0,4,198.16254212945924,2.0,1385.61
openmp,marvin,dmatdmatadd,600,4,4,64,256,96,600,144000,1500,2.5,153600,375.0,0.8333333333333334,32768,262144,20971520,8,512,8,57600.0,4,194.87795767900354,3.0,1847.31
openmp,marvin,dmatdmatadd,690,4,4,64,256,200,600,150576,1903,3.171666666666667,153600,475.75,1.0572222222222223,32768,262144,20971520,8,512,8,57600.0,4,222.87153089671926,4.0,2148.61
