benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,chunk_size,num_blocks,mflops,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1))
dmatdmatadd,1587,8,32,1024,32768,5,100,855.047,20.0,163840,12.5,2.857142857142857
dmatdmatadd,1587,8,32,1024,32768,6,100,840.056,16.666666666666668,196608,12.5,2.380952380952381
dmatdmatadd,1587,8,32,1024,32768,7,100,854.093,14.285714285714286,229376,12.5,2.0408163265306123
dmatdmatadd,1587,8,32,1024,32768,8,100,866.834,12.5,262144,12.5,1.7857142857142858
dmatdmatadd,1587,8,32,1024,32768,9,100,862.669,11.11111111111111,294912,12.5,1.5873015873015872
dmatdmatadd,1587,8,32,1024,32768,10,100,869.765,10.0,327680,12.5,1.4285714285714286
dmatdmatadd,1587,8,32,1024,32768,20,100,826.959,5.0,655360,12.5,0.7142857142857143
dmatdmatadd,1587,8,32,1024,32768,30,100,840.159,3.3333333333333335,983040,12.5,0.47619047619047616
dmatdmatadd,1587,8,32,1024,32768,40,100,796.238,2.5,1310720,12.5,0.35714285714285715
dmatdmatadd,1587,8,4,1024,4096,2,794,813.357,397.0,8192,99.25,56.714285714285715
dmatdmatadd,1587,8,4,1024,4096,3,794,824.6,264.6666666666667,12288,99.25,37.80952380952381
dmatdmatadd,1587,8,4,1024,4096,4,794,839.811,198.5,16384,99.25,28.357142857142858
dmatdmatadd,1587,8,4,1024,4096,5,794,848.835,158.8,20480,99.25,22.685714285714287
dmatdmatadd,1587,8,4,1024,4096,6,794,860.737,132.33333333333334,24576,99.25,18.904761904761905
dmatdmatadd,1587,8,4,1024,4096,7,794,860.494,113.42857142857143,28672,99.25,16.20408163265306
dmatdmatadd,1587,8,4,1024,4096,8,794,869.318,99.25,32768,99.25,14.178571428571429
dmatdmatadd,1587,8,4,1024,4096,9,794,861.306,88.22222222222223,36864,99.25,12.603174603174603
dmatdmatadd,1587,8,4,1024,4096,10,794,862.814,79.4,40960,99.25,11.342857142857143
dmatdmatadd,1587,8,4,1024,4096,20,794,857.1,39.7,81920,99.25,5.671428571428572
dmatdmatadd,1587,8,4,1024,4096,30,794,855.664,26.466666666666665,122880,99.25,3.780952380952381
dmatdmatadd,1587,8,4,1024,4096,40,794,870.114,19.85,163840,99.25,2.835714285714286
dmatdmatadd,1587,8,4,1024,4096,50,794,861.562,15.88,204800,99.25,2.2685714285714287
dmatdmatadd,1587,8,4,1024,4096,60,794,867.384,13.233333333333333,245760,99.25,1.8904761904761904
dmatdmatadd,1587,8,4,1024,4096,70,794,871.987,11.342857142857143,286720,99.25,1.620408163265306
dmatdmatadd,1587,8,4,1024,4096,80,794,876.011,9.925,327680,99.25,1.417857142857143
dmatdmatadd,1587,8,4,1024,4096,90,794,864.075,8.822222222222223,368640,99.25,1.2603174603174603
dmatdmatadd,1587,8,4,1024,4096,100,794,857.013,7.94,409600,99.25,1.1342857142857143
dmatdmatadd,1587,8,4,1024,4096,200,794,852.417,3.97,819200,99.25,0.5671428571428572
dmatdmatadd,1587,8,4,1024,4096,300,794,816.308,2.6466666666666665,1228800,99.25,0.3780952380952381
dmatdmatadd,1587,8,4,256,1024,5,2779,807.504,555.8,5120,347.375,79.4
dmatdmatadd,1587,8,4,256,1024,6,2779,806.73,463.1666666666667,6144,347.375,66.16666666666667
dmatdmatadd,1587,8,4,256,1024,7,2779,809.4,397.0,7168,347.375,56.714285714285715
dmatdmatadd,1587,8,4,256,1024,8,2779,820.101,347.375,8192,347.375,49.625
dmatdmatadd,1587,8,4,256,1024,9,2779,825.081,308.77777777777777,9216,347.375,44.111111111111114
dmatdmatadd,1587,8,4,256,1024,10,2779,841.238,277.9,10240,347.375,39.7
dmatdmatadd,1587,8,4,256,1024,20,2779,854.429,138.95,20480,347.375,19.85
dmatdmatadd,1587,8,4,256,1024,30,2779,857.539,92.63333333333334,30720,347.375,13.233333333333333
dmatdmatadd,1587,8,4,256,1024,40,2779,866.554,69.475,40960,347.375,9.925
dmatdmatadd,1587,8,4,256,1024,50,2779,854.518,55.58,51200,347.375,7.94
dmatdmatadd,1587,8,4,256,1024,60,2779,853.953,46.31666666666667,61440,347.375,6.616666666666666
dmatdmatadd,1587,8,4,256,1024,70,2779,852.514,39.7,71680,347.375,5.671428571428572
dmatdmatadd,1587,8,4,256,1024,80,2779,854.437,34.7375,81920,347.375,4.9625
dmatdmatadd,1587,8,4,256,1024,90,2779,855.878,30.877777777777776,92160,347.375,4.411111111111111
dmatdmatadd,1587,8,4,256,1024,100,2779,851.801,27.79,102400,347.375,3.97
dmatdmatadd,1587,8,4,256,1024,200,2779,856.44,13.895,204800,347.375,1.985
dmatdmatadd,1587,8,4,256,1024,300,2779,866.638,9.263333333333334,307200,347.375,1.3233333333333333
dmatdmatadd,1587,8,4,256,1024,400,2779,827.17,6.9475,409600,347.375,0.9925
dmatdmatadd,1587,8,4,256,1024,500,2779,824.025,5.558,512000,347.375,0.794
dmatdmatadd,1587,8,4,256,1024,600,2779,831.207,4.631666666666667,614400,347.375,0.6616666666666666
dmatdmatadd,1587,8,4,256,1024,700,2779,836.666,3.97,716800,347.375,0.5671428571428572
dmatdmatadd,1587,8,4,256,1024,800,2779,837.005,3.47375,819200,347.375,0.49625
dmatdmatadd,1587,8,4,256,1024,900,2779,834.101,3.0877777777777777,921600,347.375,0.4411111111111111
dmatdmatadd,1587,8,4,256,1024,1000,2779,817.939,2.779,1024000,347.375,0.397
dmatdmatadd,1587,8,4,512,2048,3,1588,805.858,529.3333333333334,6144,198.5,75.61904761904762
dmatdmatadd,1587,8,4,512,2048,4,1588,814.049,397.0,8192,198.5,56.714285714285715
dmatdmatadd,1587,8,4,512,2048,5,1588,830.651,317.6,10240,198.5,45.371428571428574
dmatdmatadd,1587,8,4,512,2048,6,1588,824.354,264.6666666666667,12288,198.5,37.80952380952381
dmatdmatadd,1587,8,4,512,2048,7,1588,829.242,226.85714285714286,14336,198.5,32.40816326530612
dmatdmatadd,1587,8,4,512,2048,8,1588,838.571,198.5,16384,198.5,28.357142857142858
dmatdmatadd,1587,8,4,512,2048,9,1588,833.556,176.44444444444446,18432,198.5,25.206349206349206
dmatdmatadd,1587,8,4,512,2048,10,1588,847.713,158.8,20480,198.5,22.685714285714287
dmatdmatadd,1587,8,4,512,2048,20,1588,862.187,79.4,40960,198.5,11.342857142857143
dmatdmatadd,1587,8,4,512,2048,30,1588,855.224,52.93333333333333,61440,198.5,7.561904761904762
dmatdmatadd,1587,8,4,512,2048,40,1588,856.932,39.7,81920,198.5,5.671428571428572
dmatdmatadd,1587,8,4,512,2048,50,1588,861.528,31.76,102400,198.5,4.537142857142857
dmatdmatadd,1587,8,4,512,2048,60,1588,854.423,26.466666666666665,122880,198.5,3.780952380952381
dmatdmatadd,1587,8,4,512,2048,70,1588,862.763,22.685714285714287,143360,198.5,3.240816326530612
dmatdmatadd,1587,8,4,512,2048,80,1588,869.006,19.85,163840,198.5,2.835714285714286
dmatdmatadd,1587,8,4,512,2048,90,1588,850.227,17.644444444444446,184320,198.5,2.5206349206349206
dmatdmatadd,1587,8,4,512,2048,100,1588,859.448,15.88,204800,198.5,2.2685714285714287
dmatdmatadd,1587,8,4,512,2048,200,1588,852.08,7.94,409600,198.5,1.1342857142857143
dmatdmatadd,1587,8,4,512,2048,300,1588,826.386,5.293333333333333,614400,198.5,0.7561904761904762
dmatdmatadd,1587,8,4,512,2048,400,1588,848.537,3.97,819200,198.5,0.5671428571428572
dmatdmatadd,1587,8,4,512,2048,500,1588,839.91,3.176,1024000,198.5,0.45371428571428574
dmatdmatadd,1587,8,4,512,2048,600,1588,814.3,2.6466666666666665,1228800,198.5,0.3780952380952381
dmatdmatadd,1587,8,64,64,4096,2,625,791.17,312.5,8192,78.125,44.642857142857146
dmatdmatadd,1587,8,64,64,4096,4,625,807.451,156.25,16384,78.125,22.321428571428573
dmatdmatadd,1587,8,64,64,4096,5,625,818.104,125.0,20480,78.125,17.857142857142858
dmatdmatadd,1587,8,64,64,4096,6,625,824.468,104.16666666666667,24576,78.125,14.880952380952381
dmatdmatadd,1587,8,64,64,4096,7,625,813.927,89.28571428571429,28672,78.125,12.755102040816327
dmatdmatadd,1587,8,64,64,4096,8,625,820.402,78.125,32768,78.125,11.160714285714286
dmatdmatadd,1587,8,64,64,4096,9,625,823.631,69.44444444444444,36864,78.125,9.920634920634921
dmatdmatadd,1587,8,64,64,4096,10,625,811.526,62.5,40960,78.125,8.928571428571429
dmatdmatadd,1587,8,64,64,4096,20,625,824.857,31.25,81920,78.125,4.464285714285714
dmatdmatadd,1587,8,64,64,4096,30,625,809.158,20.833333333333332,122880,78.125,2.9761904761904763
dmatdmatadd,1587,8,64,64,4096,40,625,820.173,15.625,163840,78.125,2.232142857142857
dmatdmatadd,1587,8,64,64,4096,50,625,791.094,12.5,204800,78.125,1.7857142857142858
dmatdmatadd,1587,8,8,512,4096,2,796,810.021,398.0,8192,99.5,56.857142857142854
dmatdmatadd,1587,8,8,512,4096,3,796,821.849,265.3333333333333,12288,99.5,37.904761904761905
dmatdmatadd,1587,8,8,512,4096,4,796,838.32,199.0,16384,99.5,28.428571428571427
dmatdmatadd,1587,8,8,512,4096,5,796,836.706,159.2,20480,99.5,22.742857142857144
dmatdmatadd,1587,8,8,512,4096,6,796,858.71,132.66666666666666,24576,99.5,18.952380952380953
dmatdmatadd,1587,8,8,512,4096,7,796,860.236,113.71428571428571,28672,99.5,16.244897959183675
dmatdmatadd,1587,8,8,512,4096,8,796,866.789,99.5,32768,99.5,14.214285714285714
dmatdmatadd,1587,8,8,512,4096,9,796,857.642,88.44444444444444,36864,99.5,12.634920634920634
dmatdmatadd,1587,8,8,512,4096,10,796,861.32,79.6,40960,99.5,11.371428571428572
dmatdmatadd,1587,8,8,512,4096,20,796,856.187,39.8,81920,99.5,5.685714285714286
dmatdmatadd,1587,8,8,512,4096,30,796,851.451,26.533333333333335,122880,99.5,3.7904761904761903
dmatdmatadd,1587,8,8,512,4096,40,796,866.831,19.9,163840,99.5,2.842857142857143
dmatdmatadd,1587,8,8,512,4096,50,796,856.327,15.92,204800,99.5,2.2742857142857145
dmatdmatadd,1587,8,8,512,4096,60,796,864.793,13.266666666666667,245760,99.5,1.8952380952380952
dmatdmatadd,1587,8,8,512,4096,70,796,869.82,11.371428571428572,286720,99.5,1.6244897959183673
dmatdmatadd,1587,8,8,512,4096,80,796,871.95,9.95,327680,99.5,1.4214285714285715
dmatdmatadd,1587,8,8,512,4096,90,796,859.428,8.844444444444445,368640,99.5,1.2634920634920634
dmatdmatadd,1587,8,8,512,4096,100,796,851.428,7.96,409600,99.5,1.1371428571428572
dmatdmatadd,1587,8,8,512,4096,200,796,854.618,3.98,819200,99.5,0.5685714285714286
dmatdmatadd,1587,8,8,512,4096,300,796,814.456,2.6533333333333333,1228800,99.5,0.379047619047619
dmatdmatadd,200,16,12,1024,2400,2,17,1026.06,8.5,4800,1.0625,0.5666666666666667
dmatdmatadd,200,16,12,1024,2400,3,17,996.225,5.666666666666667,7200,1.0625,0.37777777777777777
dmatdmatadd,200,16,12,1024,2400,4,17,1006.82,4.25,9600,1.0625,0.2833333333333333
dmatdmatadd,200,16,12,1024,2400,5,17,1049.19,3.4,12000,1.0625,0.22666666666666666
dmatdmatadd,200,16,12,1024,2400,6,17,1054.0,2.8333333333333335,14400,1.0625,0.18888888888888888
dmatdmatadd,200,16,12,1024,2400,7,17,994.502,2.4285714285714284,16800,1.0625,0.1619047619047619
dmatdmatadd,200,16,16,1024,3200,1,13,1034.0,13.0,3200,0.8125,0.8666666666666667
dmatdmatadd,200,16,16,1024,3200,2,13,975.212,6.5,6400,0.8125,0.43333333333333335
dmatdmatadd,200,16,16,1024,3200,3,13,1013.96,4.333333333333333,9600,0.8125,0.28888888888888886
dmatdmatadd,200,16,16,1024,3200,4,13,1020.5,3.25,12800,0.8125,0.21666666666666667
dmatdmatadd,200,16,16,1024,3200,5,13,1022.36,2.6,16000,0.8125,0.17333333333333334
dmatdmatadd,200,16,20,1024,4000,1,10,1066.56,10.0,4000,0.625,0.6666666666666666
dmatdmatadd,200,16,20,1024,4000,2,10,1029.59,5.0,8000,0.625,0.3333333333333333
dmatdmatadd,200,16,20,1024,4000,3,10,1030.11,3.3333333333333335,12000,0.625,0.2222222222222222
dmatdmatadd,200,16,20,1024,4000,4,10,1028.04,2.5,16000,0.625,0.16666666666666666
dmatdmatadd,200,16,32,1024,6400,1,7,979.881,7.0,6400,0.4375,0.4666666666666667
dmatdmatadd,200,16,32,1024,6400,2,7,1008.65,3.5,12800,0.4375,0.23333333333333334
dmatdmatadd,200,16,4,1024,800,4,50,1034.44,12.5,3200,3.125,0.8333333333333334
dmatdmatadd,200,16,4,1024,800,5,50,1038.63,10.0,4000,3.125,0.6666666666666666
dmatdmatadd,200,16,4,1024,800,6,50,1016.11,8.333333333333334,4800,3.125,0.5555555555555556
dmatdmatadd,200,16,4,1024,800,7,50,1009.02,7.142857142857143,5600,3.125,0.47619047619047616
dmatdmatadd,200,16,4,1024,800,9,50,989.456,5.555555555555555,7200,3.125,0.37037037037037035
dmatdmatadd,200,16,4,1024,800,10,50,987.507,5.0,8000,3.125,0.3333333333333333
dmatdmatadd,200,16,4,1024,800,20,50,1001.37,2.5,16000,3.125,0.16666666666666666
dmatdmatadd,200,16,4,256,800,4,50,1051.91,12.5,3200,3.125,0.8333333333333334
dmatdmatadd,200,16,4,256,800,5,50,1059.3,10.0,4000,3.125,0.6666666666666666
dmatdmatadd,200,16,4,256,800,6,50,1035.26,8.333333333333334,4800,3.125,0.5555555555555556
dmatdmatadd,200,16,4,256,800,7,50,1008.64,7.142857142857143,5600,3.125,0.47619047619047616
dmatdmatadd,200,16,4,256,800,8,50,1031.62,6.25,6400,3.125,0.4166666666666667
dmatdmatadd,200,16,4,256,800,9,50,996.863,5.555555555555555,7200,3.125,0.37037037037037035
dmatdmatadd,200,16,4,256,800,10,50,1025.54,5.0,8000,3.125,0.3333333333333333
dmatdmatadd,200,16,4,256,800,20,50,1015.96,2.5,16000,3.125,0.16666666666666666
dmatdmatadd,200,16,4,512,800,4,50,1030.88,12.5,3200,3.125,0.8333333333333334
dmatdmatadd,200,16,4,512,800,5,50,1053.08,10.0,4000,3.125,0.6666666666666666
dmatdmatadd,200,16,4,512,800,6,50,1041.38,8.333333333333334,4800,3.125,0.5555555555555556
dmatdmatadd,200,16,4,512,800,7,50,1008.76,7.142857142857143,5600,3.125,0.47619047619047616
dmatdmatadd,200,16,4,512,800,9,50,994.282,5.555555555555555,7200,3.125,0.37037037037037035
dmatdmatadd,200,16,4,512,800,10,50,1018.71,5.0,8000,3.125,0.3333333333333333
dmatdmatadd,200,16,4,512,800,20,50,1017.44,2.5,16000,3.125,0.16666666666666666
dmatdmatadd,200,16,8,1024,1600,2,25,1046.85,12.5,3200,1.5625,0.8333333333333334
dmatdmatadd,200,16,8,1024,1600,3,25,1011.65,8.333333333333334,4800,1.5625,0.5555555555555556
dmatdmatadd,200,16,8,1024,1600,5,25,1025.7,5.0,8000,1.5625,0.3333333333333333
dmatdmatadd,200,16,8,1024,1600,6,25,1010.83,4.166666666666667,9600,1.5625,0.2777777777777778
dmatdmatadd,200,16,8,1024,1600,7,25,1047.53,3.5714285714285716,11200,1.5625,0.23809523809523808
dmatdmatadd,200,16,8,1024,1600,8,25,1005.17,3.125,12800,1.5625,0.20833333333333334
dmatdmatadd,200,16,8,1024,1600,9,25,1048.74,2.7777777777777777,14400,1.5625,0.18518518518518517
dmatdmatadd,200,16,8,1024,1600,10,25,1024.56,2.5,16000,1.5625,0.16666666666666666
dmatdmatadd,200,16,8,512,1600,2,25,1036.72,12.5,3200,1.5625,0.8333333333333334
dmatdmatadd,200,16,8,512,1600,3,25,1033.01,8.333333333333334,4800,1.5625,0.5555555555555556
dmatdmatadd,200,16,8,512,1600,5,25,1024.46,5.0,8000,1.5625,0.3333333333333333
dmatdmatadd,200,16,8,512,1600,6,25,1022.67,4.166666666666667,9600,1.5625,0.2777777777777778
dmatdmatadd,200,16,8,512,1600,7,25,1041.1,3.5714285714285716,11200,1.5625,0.23809523809523808
dmatdmatadd,200,16,8,512,1600,8,25,1022.98,3.125,12800,1.5625,0.20833333333333334
dmatdmatadd,200,16,8,512,1600,9,25,1028.74,2.7777777777777777,14400,1.5625,0.18518518518518517
dmatdmatadd,200,16,8,512,1600,10,25,1020.71,2.5,16000,1.5625,0.16666666666666666
dmatdmatadd,230,16,12,1024,2760,2,20,1262.91,10.0,5520,1.25,0.6666666666666666
dmatdmatadd,230,16,12,1024,2760,3,20,1180.31,6.666666666666667,8280,1.25,0.4444444444444444
dmatdmatadd,230,16,12,1024,2760,5,20,1183.5,4.0,13800,1.25,0.26666666666666666
dmatdmatadd,230,16,12,1024,2760,7,20,1183.47,2.857142857142857,19320,1.25,0.19047619047619047
dmatdmatadd,230,16,16,1024,3680,1,15,1276.91,15.0,3680,0.9375,1.0
dmatdmatadd,230,16,16,1024,3680,3,15,1181.68,5.0,11040,0.9375,0.3333333333333333
dmatdmatadd,230,16,16,1024,3680,4,15,1184.41,3.75,14720,0.9375,0.25
dmatdmatadd,230,16,16,1024,3680,5,15,1172.68,3.0,18400,0.9375,0.2
dmatdmatadd,230,16,20,1024,4600,1,12,1300.64,12.0,4600,0.75,0.8
dmatdmatadd,230,16,20,1024,4600,3,12,1215.21,4.0,13800,0.75,0.26666666666666666
dmatdmatadd,230,16,32,1024,7360,2,8,1194.98,4.0,14720,0.5,0.26666666666666666
dmatdmatadd,230,16,4,1024,920,4,58,1280.61,14.5,3680,3.625,0.9666666666666667
dmatdmatadd,230,16,4,1024,920,5,58,1299.66,11.6,4600,3.625,0.7733333333333333
dmatdmatadd,230,16,4,1024,920,6,58,1263.44,9.666666666666666,5520,3.625,0.6444444444444445
dmatdmatadd,230,16,4,1024,920,7,58,1201.63,8.285714285714286,6440,3.625,0.5523809523809524
dmatdmatadd,230,16,4,256,920,4,58,1254.05,14.5,3680,3.625,0.9666666666666667
dmatdmatadd,230,16,4,256,920,5,58,1290.59,11.6,4600,3.625,0.7733333333333333
dmatdmatadd,230,16,4,256,920,6,58,1254.84,9.666666666666666,5520,3.625,0.6444444444444445
dmatdmatadd,230,16,4,256,920,7,58,1203.69,8.285714285714286,6440,3.625,0.5523809523809524
dmatdmatadd,230,16,4,512,920,4,58,1209.11,14.5,3680,3.625,0.9666666666666667
dmatdmatadd,230,16,4,512,920,5,58,1272.2,11.6,4600,3.625,0.7733333333333333
dmatdmatadd,230,16,4,512,920,6,58,1261.45,9.666666666666666,5520,3.625,0.6444444444444445
dmatdmatadd,230,16,4,512,920,7,58,1216.82,8.285714285714286,6440,3.625,0.5523809523809524
dmatdmatadd,230,16,4,512,920,20,58,1177.13,2.9,18400,3.625,0.19333333333333333
dmatdmatadd,230,16,8,1024,1840,2,29,1252.56,14.5,3680,1.8125,0.9666666666666667
dmatdmatadd,230,16,8,1024,1840,3,29,1226.89,9.666666666666666,5520,1.8125,0.6444444444444445
dmatdmatadd,230,16,8,1024,1840,8,29,1191.81,3.625,14720,1.8125,0.24166666666666667
dmatdmatadd,230,16,8,1024,1840,10,29,1179.0,2.9,18400,1.8125,0.19333333333333333
dmatdmatadd,230,16,8,512,1840,2,29,1297.54,14.5,3680,1.8125,0.9666666666666667
dmatdmatadd,230,16,8,512,1840,3,29,1231.18,9.666666666666666,5520,1.8125,0.6444444444444445
dmatdmatadd,230,16,8,512,1840,8,29,1175.11,3.625,14720,1.8125,0.24166666666666667
dmatdmatadd,230,16,8,512,1840,10,29,1172.92,2.9,18400,1.8125,0.19333333333333333
dmatdmatadd,264,16,12,1024,3168,2,22,1511.4,11.0,6336,1.375,0.7333333333333333
dmatdmatadd,264,16,20,1024,5280,1,14,1541.62,14.0,5280,0.875,0.9333333333333333
dmatdmatadd,264,16,4,1024,1056,5,66,1563.43,13.2,5280,4.125,0.88
dmatdmatadd,264,16,4,1024,1056,6,66,1494.5,11.0,6336,4.125,0.7333333333333333
dmatdmatadd,264,16,4,1024,1056,7,66,1447.77,9.428571428571429,7392,4.125,0.6285714285714286
dmatdmatadd,264,16,4,256,1024,9,132,1537.65,14.666666666666666,9216,8.25,0.9777777777777777
dmatdmatadd,264,16,4,256,1024,10,132,1568.79,13.2,10240,8.25,0.88
dmatdmatadd,264,16,4,512,1056,5,66,1563.53,13.2,5280,4.125,0.88
dmatdmatadd,264,16,4,512,1056,6,66,1486.21,11.0,6336,4.125,0.7333333333333333
dmatdmatadd,264,16,4,512,1056,7,66,1448.58,9.428571428571429,7392,4.125,0.6285714285714286
dmatdmatadd,264,16,8,1024,2112,3,33,1495.95,11.0,6336,2.0625,0.7333333333333333
dmatdmatadd,264,16,8,512,2112,3,33,1501.01,11.0,6336,2.0625,0.7333333333333333
dmatdmatadd,300,16,12,1024,3600,2,25,1855.73,12.5,7200,1.5625,0.8333333333333334
dmatdmatadd,300,16,20,1024,6000,1,15,1914.68,15.0,6000,0.9375,1.0
dmatdmatadd,300,16,4,1024,1200,5,75,1870.68,15.0,6000,4.6875,1.0
dmatdmatadd,300,16,4,1024,1200,6,75,1864.15,12.5,7200,4.6875,0.8333333333333334
dmatdmatadd,300,16,4,256,1024,10,150,1882.88,15.0,10240,9.375,1.0
dmatdmatadd,300,16,4,512,1200,5,75,1880.36,15.0,6000,4.6875,1.0
dmatdmatadd,300,16,4,512,1200,6,75,1870.27,12.5,7200,4.6875,0.8333333333333334
dmatdmatadd,300,16,8,1024,2400,3,38,1866.31,12.666666666666666,7200,2.375,0.8444444444444444
dmatdmatadd,300,16,8,512,2400,3,38,1859.93,12.666666666666666,7200,2.375,0.8444444444444444
dmatdmatadd,345,16,12,1024,4140,2,29,2367.17,14.5,8280,1.8125,0.9666666666666667
dmatdmatadd,345,16,4,1024,1380,6,87,2293.49,14.5,8280,5.4375,0.9666666666666667
dmatdmatadd,345,16,4,512,1380,6,87,2295.7,14.5,8280,5.4375,0.9666666666666667
dmatdmatadd,345,16,4,512,1380,7,87,2144.63,12.428571428571429,9660,5.4375,0.8285714285714286
dmatdmatadd,345,16,8,1024,2760,3,44,2332.41,14.666666666666666,8280,2.75,0.9777777777777777
dmatdmatadd,345,16,8,512,2760,3,44,2297.51,14.666666666666666,8280,2.75,0.9777777777777777
dmatdmatadd,396,16,16,1024,6336,2,25,2473.25,12.5,12672,1.5625,0.8333333333333334
dmatdmatadd,396,16,32,1024,12672,1,13,2486.29,13.0,12672,0.8125,0.8666666666666667
dmatdmatadd,396,16,4,1024,1584,7,99,2695.02,14.142857142857142,11088,6.1875,0.9428571428571428
dmatdmatadd,396,16,4,1024,1584,8,99,2473.78,12.375,12672,6.1875,0.825
dmatdmatadd,396,16,4,512,1584,7,99,2690.98,14.142857142857142,11088,6.1875,0.9428571428571428
dmatdmatadd,396,16,4,512,1584,8,99,2454.3,12.375,12672,6.1875,0.825
dmatdmatadd,396,16,8,1024,3168,4,50,2481.44,12.5,12672,3.125,0.8333333333333334
dmatdmatadd,396,16,8,512,3168,4,50,2448.79,12.5,12672,3.125,0.8333333333333334
dmatdmatadd,455,16,16,1024,7280,2,29,3078.8,14.5,14560,1.8125,0.9666666666666667
dmatdmatadd,455,16,32,1024,14560,1,15,3132.73,15.0,14560,0.9375,1.0
dmatdmatadd,455,16,4,1024,1820,8,114,3134.61,14.25,14560,7.125,0.95
dmatdmatadd,455,16,4,512,1820,8,114,3149.2,14.25,14560,7.125,0.95
dmatdmatadd,455,16,8,1024,3640,4,57,3069.27,14.25,14560,3.5625,0.95
dmatdmatadd,455,16,8,512,3640,2,57,2843.03,28.5,7280,3.5625,1.9
dmatdmatadd,455,16,8,512,3640,4,57,3111.78,14.25,14560,3.5625,0.95
dmatdmatadd,523,16,12,1024,6276,3,44,3567.63,14.666666666666666,18828,2.75,0.9777777777777777
dmatdmatadd,523,16,4,1024,2092,9,131,3500.26,14.555555555555555,18828,8.1875,0.9703703703703703
dmatdmatadd,523,16,8,512,4096,9,132,3402.83,14.666666666666666,36864,8.25,0.9777777777777777
dmatdmatadd,600,16,20,1024,12000,1,30,3724.22,30.0,12000,1.875,2.0
dmatdmatadd,600,16,20,1024,12000,2,30,3877.32,15.0,24000,1.875,1.0
dmatdmatadd,600,16,4,1024,2400,5,150,3795.36,30.0,12000,9.375,2.0
dmatdmatadd,600,16,4,1024,2400,10,150,3777.96,15.0,24000,9.375,1.0
dmatdmatadd,600,16,4,256,1024,30,450,3625.93,15.0,30720,28.125,1.0
dmatdmatadd,600,16,4,512,2048,10,300,3679.38,30.0,20480,18.75,2.0
dmatdmatadd,600,16,4,512,2048,20,300,3706.37,15.0,40960,18.75,1.0
dmatdmatadd,600,16,8,1024,4800,5,75,3874.39,15.0,24000,4.6875,1.0
dmatdmatadd,600,16,8,512,4096,5,150,3640.45,30.0,20480,9.375,2.0
dmatdmatadd,600,16,8,512,4096,10,150,3716.34,15.0,40960,9.375,1.0
dmatdmatadd,690,16,12,1024,8280,2,58,4417.29,29.0,16560,3.625,1.9333333333333333
dmatdmatadd,690,16,12,1024,8280,4,58,4094.36,14.5,33120,3.625,0.9666666666666667
dmatdmatadd,690,16,16,1024,11040,3,44,4073.99,14.666666666666666,33120,2.75,0.9777777777777777
